date,site,amount_usd,category,verification,source_url,notes,mapped_category,confidence,facility_name
2024-09-16,"FCN, INC. (MD)",31405.71,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000163 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-16,GUIDEHOUSE INC. (AL),248560.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000128 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-16,"CHAINALYSIS GOVERNMENT SOLUTIONS, LLC (VA)",3442935.88,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000068 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-16,AKIRA TECHNOLOGIES INC. (CA),18707.53,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000071 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-15,"TACTICAL & SURVIVAL SPECIALTIES, LLC (MA)",25992.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000116 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-15,CYBRARY INC (VA),189000.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000082 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-15,"FCN, INC. (VA)",119300.33,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000105 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-15,"NAR MEDICAL DEPOT, LLC (SC)",50348.06,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FC0000008 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-14,BLUE TECH INC. (CA),80015.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000056 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-13,"AVAYA FEDERAL SOLUTIONS, INC. (DC)",100009.08,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000068 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-13,TIDEWATER DISTRIBUTORS LLC (VA),69808.5,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24P00000036 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-13,"HOLITNA CONSTRUCTION, LLC (DC)",19925.36,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000123 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-13,"IRONCOMPANY.COM, LLC (TX)",28274.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000118 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-13,FOCUS CAMERA LLC (NY),44999.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000117 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-13,"HOLITNA CONSTRUCTION, LLC (VA)",75720.06,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000106 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-13,ADVANTIX ENGINEERING CORP (PR),2972440.87,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24C00000026 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-13,COMM-FIT HOLDINGS LLC (TX),31949.54,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000070 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-13,"FCN, INC. (MD)",11775.41,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FC0000038 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-13,"FCN, INC. (MD)",60317.61,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FC0000035 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-13,"NOBLE SUPPLY & LOGISTICS, LLC (PA)",31395.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000069 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-13,"CREATIVE CORRECTIONS, LLC (TX)",993921.84,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000052 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-12,"OPTIVOR TECHNOLOGIES, LLC (CA)",24542.74,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FC0000025 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-12,QUANTICO TACTICAL INCORPORATED (NC),99109.5,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24P00000035 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-12,ASPETTO INC (FL),125817.6,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000115 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-12,QUANTICO TACTICAL INCORPORATED (NC),58980.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000112 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-12,PRICE MODERN LLC (FL),4800.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000111 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-12,PRICE MODERN LLC (CO),176078.83,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000099 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-12,"TLI CONSTRUCTION, INC. (NY)",1032131.29,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24C00000028 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2024-09-12,CGI FEDERAL INC. (VA),138540.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000139 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-12,"MACRO COMPANIES, INC. (LA)",10269.37,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000161 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-12,"PANAMERICA COMPUTERS, INC. (VA)",44210.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000145 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-12,AKIRA TECHNOLOGIES INC. (DC),212915.82,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000140 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-12,PATRIOT COMM LLC (TX),190686.6,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000125 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-12,"SOUTHERN POLICE EQUIPMENT COMPANY, INC. (VA)",12626.8,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000067 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-11,"FS PARTNERS, LLP (VA)",38016.04,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000060 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-11,"OPTIVOR TECHNOLOGIES, LLC (TX)",14424.03,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FC0000024 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-11,"RECONROBOTICS, INC (MN)",117153.12,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000112 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-11,SIG SAUER INC. (NH),270787.86,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000109 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-11,A&A HARRIS ENTERPRISES (DC),75804.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000155 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-11,"PANAMERICA COMPUTERS, INC. (VA)",231550.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000154 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-11,"CAPTURE TECHNOLOGIES, INC. (CA)",106120.95,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000147 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-11,"FCN, INC. (VA)",75872.34,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FC0000037 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-10,"CONVERGEONE GOVERNMENT SOLUTIONS, LLC (PA)",27541.99,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FC0000023 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-10,"FCN, INC. (DC)",883097.26,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FC0000022 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-10,"SOUTHERN POLICE EQUIPMENT COMPANY, INC. (VA)",37722.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000111 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-10,WALGREEN CO. (DC),79880.6,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000109 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-10,BREACHING TECHNOLOGIES INC (TX),16845.13,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000108 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-10,QUANTICO TACTICAL INCORPORATED (NC),163944.54,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000110 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-10,PRICE MODERN LLC (PA),78980.14,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000102 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-10,TYR TACTICAL LLC (DC),9593.76,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000138 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-10,BLUE TECH INC. (VA),564685.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000144 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-10,"GOVPLACE, LLC (VA)",352000.58,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000133 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-09,RICHARD TASHMAN (PA),27885.04,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024P00000011 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-09,"SNAP, INC (DC)",465736.39,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000062 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-09,DELL FEDERAL SYSTEMS L.P (DC),63000.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FC0000021 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-09,PRICE MODERN LLC (MD),202918.64,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000107 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-09,PRICE MODERN LLC (MD),145796.01,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000105 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-09,SIMTEK MODULAR LLC (DC),53880.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000125 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-09,"THE ESCAL INSTITUTE OF ADVANCED TECHNOLOGIES, INC. (VA)",999838.4,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000122 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-09,NAXO LABS LLC (VA),4500000.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000113 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-09,"MA FEDERAL, INC. (VA)",67123.43,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000129 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-09,JTF BUSINESS SYSTEMS CORPORATION (VT),8160.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000052 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-09,JTF BUSINESS SYSTEMS CORPORATION (VA),58899.84,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FC0000023 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-09,CONSTELLATION INC (DC),2841652.37,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000048 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-07,"ERAD GROUP, INC. (VT)",167500.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000075 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-07,"SNAP, INC (VA)",151500.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000076 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-06,"ANACAPA MICRO PRODUCTS, INC. (CA)",336192.28,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000061 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-06,ARMAG CORP (KY),1954304.95,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24P00000034 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-06,AIR SCIENCE USA LLC (FL),32801.92,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000105 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-06,QUANTICO TACTICAL INCORPORATED (NC),174793.2,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000103 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-06,INTERNATIONAL CARTRIDGE CORP (PA),342505.8,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000102 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-06,AVMEDICAL LLC (TN),27778.48,medical-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000108 from USAspending (award-level obligation).,medical-services,Partial,Unknown / multi-site
2024-09-06,"FCN, INC. (DC)",14488.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000106 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-06,"THUNDERCAT TECHNOLOGY, LLC (VA)",91500.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000089 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-06,BLUE TECH INC. (VA),187425.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000078 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-05,"IRONCOMPANY.COM, LLC (TX)",42876.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000098 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-05,VETTED SECURITY SOLUTIONS LLC (FL),39973.3,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000127 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-05,ALL HANDS FIRE EQUIPMENT LLC (NJ),28157.98,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000127 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-04,"IRONCOMPANY.COM, LLC (TX)",44043.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000107 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-04,"CLEARVIEW AI, INC. (DC)",1102500.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000119 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-03,GUIDEHOUSE INC. (DC),1327150.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000089 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-03,"BMT CONSULTING, INC. (MO)",32754.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000104 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-03,MOUNTAIN HORSE LLC (NM),89262.94,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000121 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-03,"THE KACE COMPANY, LLC. (VA)",18061214.29,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000106 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-03,GUIDEHOUSE INC. (VA),2034756.9,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000095 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-03,MACQUEEN MICHAEL C (MD),18000.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FC0000029 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-01,"AFFIGENT, LLC (DC)",886595.24,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000050 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-01,PERATON TECHNOLOGY SERVICES INC. (DC),293280.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000049 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,"GOVSMART, INC. (VA)",1199786.46,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000046 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,BLUE TECH INC. (DC),60080.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000037 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,"GARTNER, INC. (CT)",766414.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000085 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,"MOTOROLA SOLUTIONS, INC. (IL)",195120.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000126 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,DETECTACHEM INC. (TX),54925.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000108 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,COUNTY OF PALM BEACH (FL),114165.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000103 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,"SAYARI ANALYTICS, LLC (AL)",243907.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000099 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,CODE 5 GROUP LLC (AZ),17650.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000065 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,CITY OF COTTAGE GROVE (MN),109500.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000044 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,"THUNDERCAT TECHNOLOGY, LLC (VA)",182158.68,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000138 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,"FCN, INC. (DC)",80145.45,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000122 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,"PANAMERICA COMPUTERS, INC. (VA)",700342.4,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000119 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-01,DELOITTE CONSULTING LLP (DC),410798.39,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000101 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-01,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC. (VA)",14810252.68,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000050 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,"OMNI BUSINESS SYSTEMS, INC (VA)",60145.92,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FC0000027 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-01,AKIMA INFRASTRUCTURE PROTECTION LLC (NA),21678841.83,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000058 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-01,AKIMA INFRASTRUCTURE PROTECTION LLC (FL),62794324.42,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000057 from USAspending (award-level obligation).,detention-operations,Verified,Detention Operations
2024-09-01,"THE GEO GROUP, INC. (FL)",42926174.75,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000053 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2024-09-01,LOW KOUNTRY INK MOBILE NOTARY LLC (CA),87406.8,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000050 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-30,"MBF INDUSTRIES, INC. (FL)",910273.92,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000096 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-30,"LIONHEART ALLIANCE, LLC (VA)",19297.21,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000093 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-30,QUANTICO TACTICAL INCORPORATED (NC),132273.3,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000104 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-30,EG&R ENGINEERING PC (TX),1545910.24,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24C00000021 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-30,"OURISMAN DODGE, INC. (VA)",3883.67,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000118 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2024-08-30,"WORKWEAR OUTFITTERS, LLC (GA)",55585.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000104 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-30,"FCN, INC. (DC)",167969.35,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FC0000032 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-30,DELL FEDERAL SYSTEMS L.P (TX),236894.4,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FC0000030 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-29,AKIRA TECHNOLOGIES INC. (CA),66027.57,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000059 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
